Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Rice,Monsoon,Chittagong,977005.0,2641669,1024.9,154278859.5,322411.65,2.525666667
Rice,Winter,Chittagong,29329.0,71420,1024.9,4631342.39,9678.57,2.456428571
Rice,Summer,Chittagong,103711.0,307524,1024.9,16377004.01,34224.63,2.785769231
Rice,Autumn,Khulna,60418.0,160894,2602.9,9540606.38,19937.94,2.327692308
Rice,Summer,Khulna,47334.0,144706,2602.9,7474511.94,15620.22,2.67
Rice,Winter,Khulna,89118.0,243675,2602.9,14072623.38,29408.94,2.370714286
Rice,Monsoon,Narayanganj,2000212.0,7374681,1201.9,315853476.9,660069.96,4.061290323
Rice,Monsoon,Jessore,1519656.0,5233690,890.0,232887282.0,531879.6,3.361538462
Rice,Winter,Jessore,585363.0,2768647,890.0,89706879.75,204877.05,3.727692308
Rice,Monsoon,Sylhet,3693.0,13151,1391.3,565952.25,1292.55,3.24
Rice,Winter,Sylhet,8412.0,23024,1391.3,1289139.0,2944.2,3.436666667
Rice,Summer,Sylhet,4100.0,15989,1391.3,628325.0,1435.0,2.535
Rice,Autumn,Dhaka,168044.0,228206,2296.8,25752743.0,58815.4,1.405185185
Rice,Summer,Dhaka,408132.0,1131872,2296.8,62546229.0,142846.2,2.412692308
Rice,Winter,Dhaka,1890960.0,3767357,2296.8,289789620.0,661836.0,1.996666667
Rice,Autumn,Rajshahi,33646.0,78965,3837.1,5156249.5,11776.1,2.552727273
Rice,Winter,Rajshahi,13670.0,63373,3837.1,2094927.5,4784.5,2.573636364
Rice,Winter,Rajshahi,63862.0,162180,3837.1,9786851.5,22351.7,2.359090909
Rice,Monsoon,Comilla,27630.0,77109,3266.9,4234297.5,9670.5,2.795
Rice,Winter,Comilla,13193.0,36118,3266.9,2021827.25,4617.55,2.745
Rice,Monsoon,Chittagong,942025.0,2611754,1147.2,144365331.3,329708.75,2.529666667
Rice,Winter,Chittagong,18686.0,49615,1147.2,2863629.5,6540.1,2.525333333
Rice,Summer,Chittagong,73832.0,212837,1147.2,11314754.0,25841.2,2.852692308
Rice,Autumn,Khulna,56601.0,167181,2924.3,8674103.25,19810.35,2.524615385
Rice,Summer,Khulna,42544.0,127905,2924.3,6519868.0,14890.4,2.534285714
Rice,Winter,Khulna,72253.0,141397,2924.3,11072772.25,25288.55,2.102142857
Rice,Monsoon,Narayanganj,1442841.0,3554113,912.4,221115383.3,504994.35,3.068387097
Rice,Monsoon,Jessore,1476928.0,4941933,868.2,232527544.3,561232.64,3.25
Rice,Winter,Jessore,741258.0,3519409,868.2,116703659.5,281678.04,3.887692308
Rice,Monsoon,Sylhet,4325.0,15281,1582.4,680928.0,1643.5,3.256666667
Rice,Winter,Sylhet,8749.0,25188,1582.4,1377442.56,3324.62,3.27
Rice,Summer,Sylhet,4297.0,15518,1582.4,676519.68,1632.86,2.85
Rice,Autumn,Dhaka,154511.0,209349,2098.563636,24326211.84,58714.18,1.418148148
Rice,Summer,Dhaka,400402.0,1191244,2098.563636,63039290.88,152152.76,2.704615385
Rice,Winter,Dhaka,1878798.0,3883120,2098.563636,295797957.1,713943.24,2.063703704
Rice,Autumn,Rajshahi,33575.0,78848,4472.3,5286048.0,12758.5,2.551818182
Rice,Winter,Rajshahi,13683.0,63428,4472.3,2154251.52,5199.54,2.576363636
Rice,Winter,Rajshahi,63883.0,162272,4472.3,10057739.52,24275.54,2.36
Rice,Monsoon,Comilla,27219.0,71279,2772.5,4285359.36,10343.22,2.635
Rice,Winter,Comilla,11301.0,31718,2772.5,1779229.44,4294.38,2.855
Rice,Monsoon,Chittagong,737547.0,2123100,1111.7,116119399.7,280267.86,2.9
Rice,Winter,Chittagong,30634.0,81726,1111.7,4823016.96,11640.92,2.773076923
Rice,Summer,Chittagong,224744.0,702645,1111.7,35383695.36,85402.72,3.063703704
Rice,Autumn,Khulna,58278.0,148913,2664.8,9175288.32,22145.64,2.217692308
Rice,Summer,Khulna,49693.0,153463,2664.8,7823665.92,18883.34,2.733571429
Rice,Winter,Khulna,81115.0,218934,2664.8,12770745.6,30823.7,2.483571429
Rice,Autumn,Narayanganj,235255.0,906616,970.9,37038547.2,89396.9,3.967857143
Rice,Summer,Narayanganj,276272.0,1234550,970.9,43496263.68,104983.36,4.451428571
Rice,Winter,Narayanganj,1317338.0,4497284,970.9,207401694.7,500588.44,4.139
Rice,Monsoon,Jessore,1563887.0,5243250,1220.5,253662471.4,547360.45,3.263846154
Rice,Winter,Jessore,644417.0,2991289,1220.5,104524437.4,225545.95,3.699230769
Rice,Monsoon,Sylhet,4298.0,16082,1693.9,697135.6,1504.3,3.373333333
Rice,Winter,Sylhet,9048.0,30635,1693.9,1467585.6,3166.8,3.976666667
Rice,Summer,Sylhet,4515.0,16626,1693.9,732333.0,1580.25,2.885
Rice,Autumn,Dhaka,144766.0,209122,2372.9,23481045.2,50668.1,1.492592593
Rice,Summer,Dhaka,400873.0,1145512,2372.9,65021600.6,140305.55,2.645
Rice,Winter,Dhaka,1879539.0,4082738,2372.9,304861225.8,657838.65,2.15
Rice,Autumn,Rajshahi,33494.0,78214,5649.1,5432726.8,11722.9,2.545454545
Rice,Winter,Rajshahi,13624.0,63050,5649.1,2209812.8,4768.4,2.569090909
Rice,Winter,Rajshahi,63814.0,161706,5649.1,10350630.8,22334.9,2.352727273
Rice,Monsoon,Comilla,25841.0,70272,4406.0,4191410.2,9044.35,2.72
Rice,Winter,Comilla,10543.0,28582,4406.0,1710074.6,3690.05,2.72
Rice,Monsoon,Chittagong,1037158.0,2949318,1419.1,168227027.6,363005.3,2.637
Rice,Winter,Chittagong,11442.0,28334,1419.1,1855892.4,4004.7,2.480833333
Rice,Summer,Chittagong,150993.0,484330,1419.1,24491064.6,52847.55,2.9272
Rice,Autumn,Khulna,60718.46,101943,2989.7,9848534.212,21251.461,1.565384615
Rice,Summer,Khulna,48858.28,196784,2989.7,7924813.016,17100.398,3.09
Rice,Winter,Khulna,88449.47,279529,2989.7,14346504.03,30957.3145,2.684285714
Rice,Autumn,Narayanganj,279647.0,1198496,986.2,45358743.4,97876.45,4.184827586
Rice,Summer,Narayanganj,236904.0,992095,986.2,38425828.8,82916.4,3.997333333
Rice,Winter,Narayanganj,1204714.0,3940959,986.2,195404610.8,421649.9,3.749032258
Rice,Monsoon,Jessore,1526425.0,5342033,899.2,262178758.0,564777.25,3.517692308
Rice,Winter,Jessore,829557.0,3798058,899.2,142484710.3,306936.09,3.873076923
Rice,Monsoon,Sylhet,4323.0,15171,1317.0,742518.48,1599.51,3.216666667
Rice,Winter,Sylhet,9397.0,28114,1317.0,1614028.72,3476.89,3.883333333
Rice,Summer,Sylhet,4518.0,16060,1317.0,776011.68,1671.66,3.55
Rice,Autumn,Dhaka,127223.0,193215,2084.7,21851822.48,47072.51,1.464814815
Rice,Summer,Dhaka,395518.0,1025571,2084.7,67934171.68,146341.66,2.492307692
Rice,Winter,Dhaka,1878208.0,3996018,2084.7,322601006.1,694936.96,2.137037037
Rice,Autumn,Rajshahi,33480.0,78074,3844.4,5750524.8,12387.6,2.510909091
Rice,Winter,Rajshahi,13628.0,63081,3844.4,2340745.28,5042.36,2.57
Rice,Winter,Rajshahi,63889.0,162321,3844.4,10973574.64,23638.93,2.36
Rice,Monsoon,Comilla,24411.0,60556,4489.5,4192833.36,9032.07,2.475
Rice,Winter,Comilla,10287.0,29819,4489.5,1766895.12,3806.19,2.95
Rice,Monsoon,Chittagong,964087.0,3088937,1422.3,165591583.1,356712.19,2.924
Rice,Winter,Chittagong,11266.0,31038,1422.3,1935048.16,4168.42,2.881428571
Rice,Summer,Chittagong,272701.0,827998,1422.3,46839123.76,100899.37,2.86862069
Rice,Autumn,Khulna,55895.0,145076,3119.2,9600525.2,20681.15,1.949230769
Rice,Summer,Khulna,61006.0,212586,3119.2,10478390.56,22572.22,2.815714286
Rice,Winter,Khulna,81279.0,247879,3119.2,13960481.04,30073.23,2.503571429
Rice,Autumn,Narayanganj,206535.0,847692,910.1,35474451.6,76417.95,4.077241379
Rice,Summer,Narayanganj,339990.0,1463054,910.1,58396682.4,125796.3,4.095
Rice,Winter,Narayanganj,1360882.0,4954415,910.1,233745092.3,503526.34,3.818387097
Rice,Monsoon,Jessore,2382500.0,5218300,927.5,226742525.0,738575.0,1.99173913
Rice,Winter,Jessore,1117700.0,3291700,927.5,106371509.0,346487.0,2.64
Rice,Autumn,Mymensingh,749671.0,892725,1303.7,71346189.07,232398.01,1.102244898
Rice,Summer,Mymensingh,124429.0,236446,1303.7,11841907.93,38572.99,1.683265306
Rice,Winter,Mymensingh,4238204.0,6004120,1303.7,403349874.7,1313843.24,1.354363636
Rice,Whole Year,Dinajpur,672600.0,1042300,798.9,64011342.0,208506.0,1.665
Rice,Monsoon,Tangail,1339000.0,2330000,1156.1,127432630.0,415090.0,8.778275862
Rice,Summer,Tangail,329.0,646,1156.1,31310.93,101.99,2.018888889
Rice,Whole Year,Jamalpur,68114.0,110573,2644.2,6482409.38,21115.34,1.6
Rice,Monsoon,Narsingdi,2281000.0,7904000,690.1,217082770.0,707110.0,3.476470588
Rice,Monsoon,Kushtia,5726527.0,12262794,473.9,544993574.6,1775223.37,2.037
Rice,Summer,Kushtia,6607.0,18281,473.9,628788.19,2048.17,2.202903226
Rice,Monsoon,Jessore,2812400.0,7005800,1048.3,277865120.0,815596.0,2.47
Rice,Winter,Jessore,1504200.0,4872200,1048.3,148614960.0,436218.0,2.986086957
Rice,Summer,Mymensingh,132836.0,270992,1332.5,13124196.8,38522.44,1.765777778
Rice,Winter,Mymensingh,4234443.0,5722449,1332.5,418362968.4,1227988.47,1.242909091
Rice,Monsoon,Dinajpur,622100.0,1015900,775.6,61463480.0,180409.0,1.695384615
Rice,Monsoon,Faridpur,1086694.0,2432000,687.6,107365367.2,315141.26,2.286666667
Rice,Monsoon,Brahmanbaria,82125.0,116997,1381.6,8113950.0,23816.25,1.455454545
Rice,Monsoon,Bogra,5438800.0,3346300,962.7,537353440.0,1577252.0,0.586785714
Rice,Monsoon,Tangail,1445700.0,2395100,1314.8,142835160.0,419253.0,1.267241379
Rice,Summer,Tangail,37400.0,72500,1314.8,3695120.0,10846.0,2.053333333
Rice,Monsoon,Narsingdi,2519000.0,7940000,588.6,248877200.0,730510.0,3.099411765
Rice,Monsoon,Narayanganj,2386399.0,8215286,1077.1,235776221.2,692055.71,3.445
Rice,Monsoon,Pabna,255487.0,491430,2472.9,25242115.6,74091.23,1.8775
Rice,Monsoon,Kushtia,5875153.0,11374070,743.4,580465116.4,1703794.37,1.865060241
Rice,Summer,Kushtia,5629.0,12643,743.4,556145.2,1632.41,2.015172414
Rice,Monsoon,Mymensingh,744230.0,862282,1402.7,78985129.9,200942.1,1.061666667
Rice,Summer,Mymensingh,124874.0,246807,1402.7,13252877.62,33715.98,1.700666667
Rice,Monsoon,Dinajpur,664400.0,984900,458.9,70512772.0,179388.0,1.510714286
Rice,Monsoon,Faridpur,1083052.0,2563000,344.0,114944308.8,292424.04,2.235
Rice,Monsoon,Brahmanbaria,80222.0,120365,1144.9,8513960.86,21659.94,1.55
Rice,Monsoon,Chittagong,1096198.0,2678951,1203.8,116339493.7,295973.46,2.292962963
Rice,Winter,Chittagong,52778.0,107289,1203.8,5601329.14,14250.06,2.079285714
Rice,Summer,Chittagong,300820.0,930490,1203.8,31926026.6,81221.4,2.7336
Rice,Monsoon,Bogra,5514025.0,6663769,1222.9,585203473.3,1488786.75,1.110508475
Rice,Monsoon,Tangail,1457100.0,2466400,1166.5,154642023.0,393417.0,1.211935484
Rice,Summer,Tangail,41400.0,82900,1166.5,4393782.0,11178.0,2.081
Rice,Monsoon,Satkhira,148000.0,222000,1782.2,15707240.0,39960.0,1.484285714
Rice,Autumn,Gazipur,797000.0,743000,1484.3,84585610.0,215190.0,0.971333333
Rice,Summer,Gazipur,381810.0,912040,1484.3,40521495.3,103088.7,2.073333333
Rice,Winter,Gazipur,3423000.0,3532000,1484.3,363282990.0,924210.0,1.142666667
Rice,Monsoon,Narsingdi,2604000.0,8716000,364.4,276362520.0,703080.0,3.332352941
Rice,Monsoon,Narayanganj,2204046.0,7225373,922.8,233915402.0,595092.42,3.499642857
Rice,Monsoon,Kushtia,6079822.0,13230539,883.4,645251508.9,1641551.94,1.991707317
Rice,Summer,Kushtia,6052.0,16186,883.4,642298.76,1634.04,2.190384615
Rice,Autumn,Mymensingh,2939790.0,4444354,1207.0,288599184.3,764345.4,1.399189189
Rice,Monsoon,Mymensingh,591705.0,786858,1207.0,58087679.85,153843.3,1.310645161
Rice,Summer,Mymensingh,125349.0,213158,1207.0,12305511.33,32590.74,1.590645161
Rice,Monsoon,Sirajganj,3769746.0,2369295,896.4,370075964.8,980133.96,0.6575
Rice,Monsoon,Dinajpur,583500.0,472600,379.7,57282195.0,151710.0,0.8725
Rice,Summer,Dinajpur,3900.0,10700,379.7,382863.0,1014.0,3.53
Rice,Monsoon,Faridpur,1054282.0,2695000,383.7,103498863.9,274113.32,2.443157895
Rice,Monsoon,Brahmanbaria,81519.0,124893,1068.4,8002720.23,21194.94,1.55
Rice,Monsoon,Bogra,1697346.0,975274,723.3,166628456.8,441309.96,0.613555556
Rice,Monsoon,Tangail,1486400.0,1879200,1057.8,145919888.0,386464.0,0.9865625
Rice,Summer,Tangail,25100.0,50500,1057.8,2464067.0,6526.0,1.987
Rice,Monsoon,Jamalpur,51839.0,103673,2834.3,5089034.63,13478.14,1.8875
Rice,Monsoon,Satkhira,150000.0,230000,1631.8,14725500.0,39000.0,1.5025
Rice,Winter,Satkhira,1680.0,3330,1631.8,164925.6,436.8,1.98
Rice,Autumn,Gazipur,854570.0,464250,1066.0,83893136.9,222188.2,0.733666667
Rice,Summer,Gazipur,206730.0,441540,1066.0,20294684.1,53749.8,1.685333333
Rice,Winter,Gazipur,3372220.0,3707590,1066.0,331050837.4,876777.2,1.020666667
Rice,Monsoon,Narsingdi,2611000.0,9154000,405.3,256321870.0,678860.0,3.501764706
Rice,Monsoon,Narayanganj,2113344.0,7217903,971.1,207466980.5,549469.44,3.611785714
Rice,Monsoon,Kushtia,5904128.0,11672250,874.4,579608245.8,1535073.28,1.894782609
Rice,Summer,Kushtia,3023.0,6899,874.4,296767.91,785.98,2.083181818
Rice,Monsoon,Natore,285545.0,579074,1413.4,28031952.65,74241.7,1.649230769
Rice,Winter,Natore,3062.0,9578,1413.4,300596.54,796.12,3.125
Rice,Autumn,Mymensingh,2844474.0,4354156,1247.0,290506129.6,739563.24,1.409189189
Rice,Monsoon,Mymensingh,126106.0,243661,1247.0,12879205.78,32787.56,1.792903226
Rice,Summer,Mymensingh,593959.0,703404,1247.0,60661032.67,154429.34,1.098275862
Rice,Monsoon,Sirajganj,3810112.0,5073721,1550.0,389126738.6,990629.12,1.34375
Rice,Monsoon,Dinajpur,664000.0,1028700,666.5,67814320.0,172640.0,1.533571429
Rice,Summer,Dinajpur,3800.0,11500,666.5,388094.0,988.0,2.935
Rice,Monsoon,Faridpur,1027505.0,2726000,483.8,104939085.6,267151.3,2.645555556
Rice,Monsoon,Brahmanbaria,80579.0,137418,918.1,8229533.27,20950.54,1.654545455
Rice,Monsoon,Bogra,1766150.0,1685799,955.0,180376899.5,459199.0,0.849333333
Rice,Monsoon,Tangail,1487200.0,2590400,1035.8,151887736.0,386672.0,1.261875
Rice,Summer,Tangail,26800.0,60800,1035.8,2737084.0,6968.0,2.192
Rice,Monsoon,Jamalpur,55880.0,105713,2406.4,5707024.4,14528.8,1.825
Rice,Monsoon,Satkhira,155000.0,235000,1532.0,15830150.0,40300.0,1.485
Rice,Winter,Satkhira,1500.0,2000,1532.0,153195.0,390.0,1.76
Rice,Monsoon,Gazipur,4500000.0,7220000,1672.5,459585000.0,1170000.0,1.583666667
Rice,Monsoon,Narsingdi,2487000.0,8816000,479.3,253997310.0,646620.0,3.517058824
Rice,Monsoon,Narayanganj,2059878.0,6583630,481.3,210375340.1,535568.28,3.532857143
Rice,Monsoon,Kushtia,6068496.0,12849116,849.9,619775496.5,1577808.96,2.016086957
Rice,Summer,Kushtia,2829.0,6741,849.9,288925.77,735.54,2.097777778
Rice,Monsoon,Natore,280816.0,567662,1541.3,28679738.08,73012.16,1.608461538
Rice,Winter,Natore,3761.0,11855,1541.3,384110.93,977.86,2.2625
Rice,Autumn,Mymensingh,583274.0,682933,1105.8,55218549.58,145818.5,1.060714286
Rice,Summer,Mymensingh,120354.0,197607,1105.8,11393913.18,30088.5,1.625517241
Rice,Winter,Mymensingh,2881073.0,4205026,1105.8,272751180.9,720268.25,1.345945946
Rice,Monsoon,Sirajganj,3777661.0,2634853,1001.4,357631166.9,944415.25,0.710625
Rice,Monsoon,Dinajpur,469000.0,541700,458.4,44400230.0,117250.0,1.209230769
Rice,Summer,Dinajpur,11800.0,54700,458.4,1117106.0,2950.0,4.53
Rice,Monsoon,Faridpur,905651.0,2468000,353.9,85737980.17,226412.75,2.495
Rice,Monsoon,Brahmanbaria,83273.0,85653,890.8,7883454.91,20818.25,1.133636364
Rice,Monsoon,Chittagong,1030464.0,2103709,860.8,97554026.88,257616.0,2.035185185
Rice,Winter,Chittagong,50456.0,102312,860.8,4776669.52,12614.0,2.000666667
Rice,Summer,Chittagong,73863.0,184064,860.8,6992610.21,18465.75,2.378
Rice,Monsoon,Bogra,1671107.0,1024930,800.8,158203699.7,417776.75,0.608
Rice,Monsoon,Tangail,1496800.0,1793000,967.4,141702056.0,374200.0,0.8903125
Rice,Summer,Tangail,26500.0,61100,967.4,2508755.0,6625.0,2.288
Rice,Monsoon,Rajshahi,107742.0,190937,4355.3,10199935.14,26935.5,1.767142857
Rice,Monsoon,Jamalpur,57067.0,109205,2627.0,5402532.89,14266.75,1.89
Rice,Monsoon,Satkhira,150000.0,223400,1536.6,14200500.0,37500.0,1.46375
Rice,Monsoon,Gazipur,4273000.0,3278000,1102.8,404524910.0,1068250.0,0.753333333
Rice,Monsoon,Narsingdi,2530000.0,8880000,301.8,239515100.0,632500.0,3.438823529
Rice,Monsoon,Natore,271219.0,511526,1610.3,25676302.73,67804.75,1.461538462
Rice,Winter,Natore,4090.0,11649,1610.3,387200.3,1022.5,2.8
Rice,Autumn,Tongi,136359.61,89082,1041.2,12909164.28,34089.9025,1.516666667
Rice,Winter,Tongi,922658.68,974008,1041.2,87348097.24,230664.67,1.062222222
Rice,Autumn,Mymensingh,553904.0,688189,1353.9,54825417.92,132936.96,1.141666667
Rice,Monsoon,Mymensingh,190236.0,270831,1353.9,18829559.28,45656.64,1.42
Rice,Summer,Mymensingh,116885.0,169902,1353.9,11569277.3,28052.4,1.324642857
Rice,Winter,Mymensingh,2907199.0,4589705,1353.9,287754557.0,697727.76,1.456315789
Rice,Monsoon,Sirajganj,3828992.0,5567644,1643.7,378993628.2,918958.08,1.4375
Rice,Monsoon,Noakhali,6549.0,17909,962.3,648220.02,1571.76,2.73
Rice,Monsoon,Dinajpur,651400.0,1193200,902.5,64475572.0,156336.0,1.7125
Rice,Summer,Dinajpur,23900.0,83800,902.5,2365622.0,5736.0,3.565714286
Rice,Monsoon,Faridpur,1015191.0,2790000,592.3,100483605.2,243645.84,2.733333333
Rice,Autumn,Tongi,614160.1,418254,1258.3,60789566.7,147398.424,0.74
Rice,Winter,Tongi,1437560.59,1525099,1258.3,142289747.2,345014.5416,0.998636364
Rice,Monsoon,Bogra,1708583.0,1743430,1163.0,169115545.3,410059.92,0.997916667
Rice,Monsoon,Tangail,1500400.0,2768600,1037.4,148509592.0,360096.0,1.232258065
Rice,Summer,Tangail,29500.0,65500,1037.4,2919910.0,7080.0,2.217
Rice,Monsoon,Rangpur,157830.0,381240,687.7,15622013.4,37879.2,2.305555556
Rice,Monsoon,Jamalpur,59196.0,114630,2499.5,5859220.08,14207.04,1.925
Rice,Monsoon,Satkhira,155000.0,220990,1709.8,15341900.0,37200.0,1.36
Rice,Winter,Satkhira,1000.0,2000,1709.8,98980.0,240.0,1.945
Rice,Monsoon,Gazipur,4501000.0,6801000,1648.2,445508980.0,1080240.0,1.516333333
Rice,Monsoon,Narsingdi,2614000.0,9656000,451.7,258733720.0,627360.0,3.678235294
Rice,Monsoon,Kushtia,5719933.0,12476923,1075.6,566158968.3,1372783.92,2.066285714
Rice,Summer,Kushtia,7839.0,18016,1075.6,775904.22,1881.36,2.1595
Rice,Monsoon,Natore,271671.0,520831,1734.3,26889995.58,65201.04,1.640769231
Rice,Summer,Natore,5655.0,21126,1734.3,559731.9,1357.2,3.66
Rice,Monsoon,Jessore,2215067.0,6392717,781.8,239980358.8,465164.07,2.720454545
Rice,Winter,Jessore,871135.0,3208328,781.8,94378765.9,182938.35,2.83
Rice,Autumn,Dhaka,436244.0,286330,2536.9,47262674.96,91611.24,0.802173913
Rice,Summer,Dhaka,311437.0,610136,2536.9,33741084.58,65401.77,1.764347826
Rice,Winter,Dhaka,1636050.0,2574284,2536.9,177249657.0,343570.5,1.551304348
Rice,Autumn,Mymensingh,534477.0,477325,1147.8,57905238.18,112240.17,0.788148148
Rice,Summer,Mymensingh,116220.0,166198,1147.8,12591274.8,24406.2,1.437407407
Rice,Winter,Mymensingh,2489419.0,1828633,1147.8,269703654.5,522777.99,0.647105263
Rice,Monsoon,Sirajganj,3843825.0,4586818,1122.8,416440000.5,807203.25,1.160625
Rice,Monsoon,Noakhali,8431.0,28216,651.9,913414.54,1770.51,3.35
Rice,Monsoon,Dinajpur,665600.0,1157300,719.8,72111104.0,139776.0,1.730666667
Rice,Summer,Dinajpur,13800.0,39200,719.8,1495092.0,2898.0,2.68625
Rice,Monsoon,Faridpur,1024236.0,3010000,484.6,110965728.2,215089.56,2.832777778
Rice,Monsoon,Bogra,1675513.0,1302615,895.7,181525078.4,351857.73,0.803541667
Rice,Monsoon,Tangail,1488200.0,2098200,1052.0,161231588.0,312522.0,1.022903226
Rice,Summer,Tangail,20500.0,49000,1052.0,2220970.0,4305.0,2.463
Rice,Monsoon,Satkhira,153000.0,259750,1711.5,16576020.0,32130.0,1.65625
Rice,Winter,Satkhira,1000.0,2000,1711.5,108340.0,210.0,1.99
Rice,Monsoon,Narsingdi,2800000.0,10437000,366.4,303352000.0,588000.0,3.788823529
Rice,Monsoon,Pabna,256076.0,602221,2706.3,27743273.84,53775.96,2.24
Rice,Monsoon,Natore,281464.0,537876,1219.6,30493809.76,59107.44,1.592307692
Rice,Summer,Natore,7511.0,22367,1219.6,813741.74,1577.31,2.975
Rice,Autumn,Tongi,153608.9,105328,1149.2,16641988.23,32257.869,0.714
Rice,Winter,Tongi,980642.41,901045,1149.2,106242798.7,205934.9061,0.85
Rice,Autumn,Barisal,320822.0,653044,1612.9,34757855.48,67372.62,2.037222222
Rice,Summer,Barisal,1376387.0,4257111,1612.9,149117767.6,289041.27,2.857777778
Rice,Winter,Barisal,4086404.0,9974734,1612.9,442721009.4,858144.84,2.336111111
Rice,Autumn,Mymensingh,533233.0,503448,907.8,63945301.36,111978.93,0.962666667
Rice,Summer,Mymensingh,113251.0,182827,907.8,13581059.92,23782.71,1.304583333
Rice,Winter,Mymensingh,2604752.0,3023010,907.8,312361859.8,546997.92,1.035263158
Rice,Monsoon,Sirajganj,3854352.0,5267537,1292.7,462213891.8,809413.92,1.30375
Rice,Monsoon,Noakhali,7506.0,21092,653.1,900119.52,1576.26,2.81
Rice,Monsoon,Dinajpur,648300.0,1209300,942.4,77744136.0,136143.0,1.843125
Rice,Summer,Dinajpur,24600.0,74300,942.4,2950032.0,5166.0,3.054444444
Rice,Monsoon,Faridpur,1046588.0,3194000,516.9,125506833.0,219783.48,2.940526316
Rice,Monsoon,Brahmanbaria,79366.0,112139,1248.1,9517570.72,16666.86,1.396363636
Rice,Monsoon,Bogra,1700446.0,1687475,1032.7,203917484.3,357093.66,0.881041667
Rice,Monsoon,Tangail,1473700.0,2596800,1387.2,176726104.0,309477.0,1.215666667
Rice,Summer,Tangail,38800.0,72200,1387.2,4652896.0,8148.0,2.007
Rice,Whole Year,Jamalpur,56460.0,107740,2075.4,6770683.2,11856.6,1.9425
Rice,Monsoon,Satkhira,155500.0,261300,1568.6,18647560.0,32655.0,1.6425
Rice,Winter,Satkhira,900.0,1800,1568.6,107928.0,189.0,2.06
Rice,Monsoon,Narsingdi,2642000.0,10193000,566.7,316828640.0,554820.0,3.820588235
Rice,Monsoon,Pabna,253067.0,602947,1765.9,30347794.64,53144.07,2.305
Rice,Monsoon,Natore,275459.0,526520,1353.3,33033043.28,57846.39,1.62
Rice,Summer,Natore,8971.0,42646,1353.3,1075802.32,1883.91,3.89
Rice,Autumn,Tongi,149362.86,77860,965.2,17911594.17,31366.2006,0.557857143
Rice,Winter,Tongi,954735.25,536165,965.2,114491851.2,200494.4025,0.531363636
Rice,Autumn,Mymensingh,517983.0,530242,1052.8,66151608.93,113956.26,0.962413793
Rice,Summer,Mymensingh,109436.0,163989,1052.8,13976071.56,24075.92,1.45173913
Rice,Winter,Mymensingh,2736591.0,4333716,1052.8,349490036.6,602050.02,1.482702703
Rice,Monsoon,Sirajganj,3905319.0,5441525,1317.2,498748289.5,859170.18,1.247222222
Rice,Monsoon,Noakhali,7381.0,20815,462.7,942627.51,1623.82,2.82
Rice,Monsoon,Dinajpur,655600.0,1045200,1056.2,83726676.0,144232.0,1.601875
Rice,Summer,Dinajpur,33700.0,96000,1056.2,4303827.0,7414.0,2.855555556
Rice,Monsoon,Faridpur,1042036.0,3371000,329.3,133078417.6,229247.92,2.8545
Rice,Monsoon,Brahmanbaria,79206.0,123485,1207.0,10115398.26,17425.32,1.750909091
Rice,Monsoon,Bogra,1674013.0,1389269,1072.3,213788200.2,368282.86,0.856666667
Rice,Monsoon,Tangail,1491300.0,2488600,1439.4,190453923.0,328086.0,1.166333333
Rice,Summer,Tangail,38000.0,81100,1439.4,4852980.0,8360.0,2.176
Rice,Monsoon,Satkhira,163680.0,261920,1362.5,20903572.8,36009.6,1.595
Rice,Winter,Satkhira,1000.0,1600,1362.5,127710.0,220.0,1.605
Rice,Monsoon,Narsingdi,2621000.0,10138000,569.6,334727910.0,576620.0,3.75
Rice,Monsoon,Pabna,250939.0,628200,1764.3,32047419.69,55206.58,2.4225
